ts_ns,tau_s,btc_microprice,btc_bid,btc_ask,yes_bid,yes_ask,yes_mid,floor_strike,window_ticker
1778124404844965200,195.2,80959.34,80959.34,80959.35,0.0600,0.0640,0.0620,81035.19,KXBTC15M-26MAY062330-30
1778124405848657900,194.2,80965.33,80965.33,80965.34,0.0600,0.0640,0.0620,81035.19,KXBTC15M-26MAY062330-30
1778124406850179700,193.1,80965.58,80965.39,80965.98,0.0600,0.0640,0.0620,81035.19,KXBTC15M-26MAY062330-30
1778124407852202600,192.1,80967.46,80967.10,80967.90,0.0600,0.0640,0.0620,81035.19,KXBTC15M-26MAY062330-30
1778124408854892200,191.1,80967.31,80967.13,80967.86,0.0600,0.0640,0.0620,81035.19,KXBTC15M-26MAY062330-30
1778124409857700900,190.1,80967.15,80967.15,80967.16,0.0600,0.0640,0.0620,81035.19,KXBTC15M-26MAY062330-30
1778124410858986500,189.1,80967.16,80967.16,80967.17,0.0600,0.0640,0.0620,81035.19,KXBTC15M-26MAY062330-30
1778124411873181300,188.1,80967.15,80967.15,80967.16,0.0600,0.0640,0.0620,81035.19,KXBTC15M-26MAY062330-30
1778124412888343900,187.1,80958.98,80958.98,80958.99,0.0600,0.0640,0.0620,81035.19,KXBTC15M-26MAY062330-30
1778124413903398900,186.1,80958.99,80958.98,80958.99,0.0600,0.0640,0.0620,81035.19,KXBTC15M-26MAY062330-30
1778124414906540500,185.1,80958.98,80958.98,80958.99,0.0360,0.0430,0.0395,81035.19,KXBTC15M-26MAY062330-30
1778124415921876600,184.1,80958.98,80958.98,80958.99,0.0360,0.0430,0.0395,81035.19,KXBTC15M-26MAY062330-30
1778124416927966700,183.1,80958.98,80958.98,80958.99,0.0360,0.0430,0.0395,81035.19,KXBTC15M-26MAY062330-30
1778124417937024500,182.1,80961.94,80961.93,80961.94,0.0360,0.0430,0.0395,81035.19,KXBTC15M-26MAY062330-30
1778124418942029700,181.1,80961.94,80961.93,80961.94,0.0360,0.0430,0.0395,81035.19,KXBTC15M-26MAY062330-30
1778124419948796300,180.1,80961.94,80961.93,80961.94,0.0360,0.0430,0.0395,81035.19,KXBTC15M-26MAY062330-30
1778124420953579700,179.0,80952.83,80952.83,80953.06,0.0360,0.0430,0.0395,81035.19,KXBTC15M-26MAY062330-30
1778124421954811400,178.0,80952.83,80952.83,80952.84,0.0360,0.0430,0.0395,81035.19,KXBTC15M-26MAY062330-30
1778124422958857300,177.0,80952.83,80952.83,80952.84,0.0360,0.0430,0.0395,81035.19,KXBTC15M-26MAY062330-30
1778124423963050800,176.0,80943.62,80943.62,80943.64,0.0360,0.0430,0.0395,81035.19,KXBTC15M-26MAY062330-30
1778124424963462500,175.0,80942.39,80942.39,80942.40,0.0160,0.0240,0.0200,81035.19,KXBTC15M-26MAY062330-30
1778124425968127100,174.0,80942.39,80942.39,80942.40,0.0160,0.0240,0.0200,81035.19,KXBTC15M-26MAY062330-30
1778124426971189000,173.0,80942.40,80942.39,80942.40,0.0160,0.0240,0.0200,81035.19,KXBTC15M-26MAY062330-30
1778124427978271700,172.0,80942.40,80942.39,80942.40,0.0160,0.0240,0.0200,81035.19,KXBTC15M-26MAY062330-30
1778124428982958700,171.0,80942.40,80942.39,80942.40,0.0160,0.0240,0.0200,81035.19,KXBTC15M-26MAY062330-30
1778124429987990500,170.0,80946.45,80946.44,80946.45,0.0160,0.0240,0.0200,81035.19,KXBTC15M-26MAY062330-30
1778124430992360700,169.0,80946.45,80946.44,80946.45,0.0160,0.0240,0.0200,81035.19,KXBTC15M-26MAY062330-30
1778124432000273300,168.0,80946.45,80946.44,80946.45,0.0160,0.0240,0.0200,81035.19,KXBTC15M-26MAY062330-30
1778124433003365800,167.0,80946.45,80946.44,80946.45,0.0160,0.0240,0.0200,81035.19,KXBTC15M-26MAY062330-30
1778124434006494000,166.0,80946.45,80946.44,80946.45,0.0160,0.0240,0.0200,81035.19,KXBTC15M-26MAY062330-30
1778124435007968300,165.0,80946.45,80946.44,80946.45,0.0170,0.0260,0.0215,81035.19,KXBTC15M-26MAY062330-30
1778124436009686500,164.0,80946.45,80946.44,80946.45,0.0170,0.0260,0.0215,81035.19,KXBTC15M-26MAY062330-30
1778124437014365300,163.0,80946.45,80946.44,80946.45,0.0170,0.0260,0.0215,81035.19,KXBTC15M-26MAY062330-30
1778124438019204100,162.0,80946.45,80946.44,80946.45,0.0170,0.0260,0.0215,81035.19,KXBTC15M-26MAY062330-30
1778124439024676300,161.0,80946.45,80946.44,80946.45,0.0170,0.0260,0.0215,81035.19,KXBTC15M-26MAY062330-30
1778124440029794400,160.0,80946.45,80946.44,80946.45,0.0170,0.0260,0.0215,81035.19,KXBTC15M-26MAY062330-30
1778124441037944800,159.0,80946.45,80946.44,80946.45,0.0170,0.0260,0.0215,81035.19,KXBTC15M-26MAY062330-30
1778124442040089300,158.0,80946.45,80946.44,80946.45,0.0170,0.0260,0.0215,81035.19,KXBTC15M-26MAY062330-30
1778124443055856700,156.9,80946.45,80946.44,80946.45,0.0170,0.0260,0.0215,81035.19,KXBTC15M-26MAY062330-30
1778124444058586100,155.9,80949.00,80948.99,80949.00,0.0170,0.0260,0.0215,81035.19,KXBTC15M-26MAY062330-30
1778124445061144000,154.9,80948.99,80948.99,80949.00,0.0190,0.0200,0.0195,81035.19,KXBTC15M-26MAY062330-30
1778124446069514400,153.9,80948.99,80948.99,80949.00,0.0190,0.0200,0.0195,81035.19,KXBTC15M-26MAY062330-30
1778124447072425800,152.9,80948.99,80948.99,80949.00,0.0190,0.0200,0.0195,81035.19,KXBTC15M-26MAY062330-30
1778124448076139700,151.9,80952.83,80952.82,80952.83,0.0190,0.0200,0.0195,81035.19,KXBTC15M-26MAY062330-30
1778124449090146700,150.9,80952.83,80952.82,80952.83,0.0190,0.0200,0.0195,81035.19,KXBTC15M-26MAY062330-30
1778124450095546800,149.9,80952.83,80952.82,80952.83,0.0190,0.0200,0.0195,81035.19,KXBTC15M-26MAY062330-30
1778124451098071800,148.9,80952.83,80952.82,80952.83,0.0190,0.0200,0.0195,81035.19,KXBTC15M-26MAY062330-30
1778124452106786100,147.9,80952.83,80952.82,80952.83,0.0190,0.0200,0.0195,81035.19,KXBTC15M-26MAY062330-30
1778124453113151700,146.9,80952.83,80952.82,80952.83,0.0190,0.0200,0.0195,81035.19,KXBTC15M-26MAY062330-30
1778124454117243900,145.9,80952.83,80952.82,80952.83,0.0190,0.0200,0.0195,81035.19,KXBTC15M-26MAY062330-30
1778124455124382300,144.9,80955.01,80955.00,80955.01,0.0220,0.0270,0.0245,81035.19,KXBTC15M-26MAY062330-30
1778124456138322000,143.9,80955.01,80955.00,80955.01,0.0220,0.0270,0.0245,81035.19,KXBTC15M-26MAY062330-30
1778124457141704400,142.9,80955.01,80955.00,80955.01,0.0220,0.0270,0.0245,81035.19,KXBTC15M-26MAY062330-30
1778124458147304100,141.9,80955.01,80955.00,80955.01,0.0220,0.0270,0.0245,81035.19,KXBTC15M-26MAY062330-30
1778124459154279200,140.8,80955.90,80955.89,80955.90,0.0220,0.0270,0.0245,81035.19,KXBTC15M-26MAY062330-30
1778124460163589800,139.8,80955.90,80955.89,80955.90,0.0220,0.0270,0.0245,81035.19,KXBTC15M-26MAY062330-30
1778124461171066800,138.8,80955.90,80955.89,80955.90,0.0220,0.0270,0.0245,81035.19,KXBTC15M-26MAY062330-30
1778124462185742100,137.8,80955.90,80955.89,80955.90,0.0220,0.0270,0.0245,81035.19,KXBTC15M-26MAY062330-30
1778124463194118900,136.8,80955.90,80955.89,80955.90,0.0220,0.0270,0.0245,81035.19,KXBTC15M-26MAY062330-30
1778124464195704000,135.8,80958.97,80958.96,80958.97,0.0220,0.0270,0.0245,81035.19,KXBTC15M-26MAY062330-30
1778124465201124400,134.8,80958.97,80958.96,80958.97,0.0160,0.0220,0.0190,81035.19,KXBTC15M-26MAY062330-30
1778124466201889100,133.8,80958.97,80958.96,80958.97,0.0160,0.0220,0.0190,81035.19,KXBTC15M-26MAY062330-30
1778124467208533100,132.8,80958.97,80958.96,80958.97,0.0160,0.0220,0.0190,81035.19,KXBTC15M-26MAY062330-30
1778124468215039300,131.8,80958.97,80958.96,80958.97,0.0160,0.0220,0.0190,81035.19,KXBTC15M-26MAY062330-30
1778124469221013800,130.8,80958.97,80958.96,80958.97,0.0160,0.0220,0.0190,81035.19,KXBTC15M-26MAY062330-30
1778124470224064400,129.8,80958.97,80958.96,80958.97,0.0160,0.0220,0.0190,81035.19,KXBTC15M-26MAY062330-30
1778124471225457100,128.8,80958.97,80958.96,80958.97,0.0160,0.0220,0.0190,81035.19,KXBTC15M-26MAY062330-30
1778124472240512800,127.8,80958.97,80958.96,80958.97,0.0160,0.0220,0.0190,81035.19,KXBTC15M-26MAY062330-30
1778124473242391600,126.8,80958.97,80958.96,80958.97,0.0160,0.0220,0.0190,81035.19,KXBTC15M-26MAY062330-30
1778124474246233300,125.8,80958.97,80958.96,80958.97,0.0160,0.0220,0.0190,81035.19,KXBTC15M-26MAY062330-30
1778124475258973000,124.7,80958.97,80958.96,80958.97,0.0120,0.0140,0.0130,81035.19,KXBTC15M-26MAY062330-30
1778124476271851200,123.7,80959.09,80959.08,80959.09,0.0120,0.0140,0.0130,81035.19,KXBTC15M-26MAY062330-30
1778124477278877300,122.7,80959.09,80959.08,80959.09,0.0120,0.0140,0.0130,81035.19,KXBTC15M-26MAY062330-30
1778124478287733700,121.7,80959.37,80959.36,80959.37,0.0120,0.0140,0.0130,81035.19,KXBTC15M-26MAY062330-30
1778124479299159300,120.7,80959.37,80959.36,80959.37,0.0120,0.0140,0.0130,81035.19,KXBTC15M-26MAY062330-30
1778124480307700100,119.7,80962.04,80962.03,80962.04,0.0120,0.0140,0.0130,81035.19,KXBTC15M-26MAY062330-30
1778124481311642000,118.7,80962.03,80962.03,80962.04,0.0120,0.0140,0.0130,81035.19,KXBTC15M-26MAY062330-30
1778124482318236900,117.7,80962.04,80962.03,80962.04,0.0120,0.0140,0.0130,81035.19,KXBTC15M-26MAY062330-30
1778124483323827000,116.7,80962.04,80962.03,80962.04,0.0120,0.0140,0.0130,81035.19,KXBTC15M-26MAY062330-30
1778124484330611000,115.7,80962.04,80962.03,80962.04,0.0120,0.0140,0.0130,81035.19,KXBTC15M-26MAY062330-30
1778124485338638700,114.7,80967.90,80967.89,80967.90,0.0160,0.0170,0.0165,81035.19,KXBTC15M-26MAY062330-30
1778124486344298900,113.7,80967.90,80967.89,80967.90,0.0160,0.0170,0.0165,81035.19,KXBTC15M-26MAY062330-30
1778124487351099100,112.6,80967.90,80967.89,80967.90,0.0160,0.0170,0.0165,81035.19,KXBTC15M-26MAY062330-30
1778124488358692400,111.6,80967.90,80967.89,80967.90,0.0160,0.0170,0.0165,81035.19,KXBTC15M-26MAY062330-30
1778124489362800000,110.6,80969.98,80969.98,80969.99,0.0160,0.0170,0.0165,81035.19,KXBTC15M-26MAY062330-30
1778124490372720000,109.6,80969.98,80969.98,80969.99,0.0160,0.0170,0.0165,81035.19,KXBTC15M-26MAY062330-30
1778124491377713300,108.6,80969.99,80969.98,80969.99,0.0160,0.0170,0.0165,81035.19,KXBTC15M-26MAY062330-30
1778124492384781300,107.6,80969.99,80969.98,80969.99,0.0160,0.0170,0.0165,81035.19,KXBTC15M-26MAY062330-30
1778124493389839600,106.6,80969.99,80969.98,80969.99,0.0160,0.0170,0.0165,81035.19,KXBTC15M-26MAY062330-30
1778124494397701000,105.6,80969.99,80969.98,80969.99,0.0160,0.0170,0.0165,81035.19,KXBTC15M-26MAY062330-30
1778124495408998000,104.6,80969.99,80969.98,80969.99,0.0120,0.0160,0.0140,81035.19,KXBTC15M-26MAY062330-30
1778124496413921200,103.6,80969.99,80969.98,80969.99,0.0120,0.0160,0.0140,81035.19,KXBTC15M-26MAY062330-30
1778124497426882000,102.6,80969.99,80969.98,80969.99,0.0120,0.0160,0.0140,81035.19,KXBTC15M-26MAY062330-30
1778124498435428200,101.6,80969.99,80969.98,80969.99,0.0120,0.0160,0.0140,81035.19,KXBTC15M-26MAY062330-30
1778124499441818100,100.6,80969.99,80969.98,80969.99,0.0120,0.0160,0.0140,81035.19,KXBTC15M-26MAY062330-30
1778124500446017100,99.6,80969.99,80969.98,80969.99,0.0120,0.0160,0.0140,81035.19,KXBTC15M-26MAY062330-30
1778124501454949600,98.5,80969.99,80969.98,80969.99,0.0120,0.0160,0.0140,81035.19,KXBTC15M-26MAY062330-30
1778124502461863700,97.5,80969.99,80969.98,80969.99,0.0120,0.0160,0.0140,81035.19,KXBTC15M-26MAY062330-30
1778124503469305500,96.5,80969.99,80969.98,80969.99,0.0120,0.0160,0.0140,81035.19,KXBTC15M-26MAY062330-30
1778124504474438800,95.5,80969.99,80969.98,80969.99,0.0120,0.0160,0.0140,81035.19,KXBTC15M-26MAY062330-30
1778124505479362700,94.5,80969.99,80969.98,80969.99,0.0100,0.0120,0.0110,81035.19,KXBTC15M-26MAY062330-30
1778124506479963500,93.5,80969.99,80969.98,80969.99,0.0100,0.0120,0.0110,81035.19,KXBTC15M-26MAY062330-30
1778124507495039000,92.5,80969.99,80969.98,80969.99,0.0100,0.0120,0.0110,81035.19,KXBTC15M-26MAY062330-30
1778124508502225700,91.5,80969.99,80969.98,80969.99,0.0100,0.0120,0.0110,81035.19,KXBTC15M-26MAY062330-30
1778124509506090600,90.5,80969.99,80969.98,80969.99,0.0100,0.0120,0.0110,81035.19,KXBTC15M-26MAY062330-30
1778124510509594100,89.5,80969.99,80969.98,80969.99,0.0100,0.0120,0.0110,81035.19,KXBTC15M-26MAY062330-30
1778124511513736000,88.5,80969.99,80969.98,80969.99,0.0100,0.0120,0.0110,81035.19,KXBTC15M-26MAY062330-30
1778124512516375400,87.5,80963.65,80963.64,80963.65,0.0100,0.0120,0.0110,81035.19,KXBTC15M-26MAY062330-30
1778124513532201600,86.5,80963.65,80963.64,80963.65,0.0100,0.0120,0.0110,81035.19,KXBTC15M-26MAY062330-30
1778124514541015400,85.5,80963.65,80963.64,80963.65,0.0100,0.0120,0.0110,81035.19,KXBTC15M-26MAY062330-30
1778124515544062600,84.5,80963.65,80963.64,80963.65,0.0030,0.0040,0.0035,81035.19,KXBTC15M-26MAY062330-30
1778124516546107500,83.5,80963.65,80963.64,80963.65,0.0030,0.0040,0.0035,81035.19,KXBTC15M-26MAY062330-30
1778124517547909800,82.5,80963.65,80963.64,80963.65,0.0030,0.0040,0.0035,81035.19,KXBTC15M-26MAY062330-30
1778124518549414700,81.5,80963.64,80963.64,80963.65,0.0030,0.0040,0.0035,81035.19,KXBTC15M-26MAY062330-30
1778124519561127600,80.4,80963.65,80963.64,80963.65,0.0030,0.0040,0.0035,81035.19,KXBTC15M-26MAY062330-30
1778124520566994300,79.4,80963.64,80963.64,80963.65,0.0030,0.0040,0.0035,81035.19,KXBTC15M-26MAY062330-30
1778124521570257600,78.4,80963.64,80963.64,80963.65,0.0030,0.0040,0.0035,81035.19,KXBTC15M-26MAY062330-30
1778124522579464000,77.4,80963.64,80963.64,80963.65,0.0030,0.0040,0.0035,81035.19,KXBTC15M-26MAY062330-30
1778124523584096400,76.4,80963.65,80963.64,80963.65,0.0030,0.0040,0.0035,81035.19,KXBTC15M-26MAY062330-30
1778124524590907100,75.4,80963.64,80963.64,80963.65,0.0030,0.0040,0.0035,81035.19,KXBTC15M-26MAY062330-30
1778124525594371700,74.4,80963.65,80963.64,80963.65,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124526609104200,73.4,80965.59,80965.59,80965.60,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124527612697500,72.4,80965.59,80965.59,80965.60,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124528613447800,71.4,80965.59,80965.59,80965.60,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124529627607500,70.4,80965.60,80965.59,80965.60,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124530636484700,69.4,80965.60,80965.59,80965.60,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124531638726100,68.4,80965.60,80965.59,80965.60,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124532640593400,67.4,80965.60,80965.59,80965.60,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124533646455300,66.4,80965.60,80965.59,80965.60,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124534648907400,65.4,80966.54,80966.53,80966.54,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124535654141700,64.3,80966.54,80966.53,80966.54,0.0020,0.0030,0.0025,81035.19,KXBTC15M-26MAY062330-30
1778124536655075900,63.3,80966.54,80966.53,80966.54,0.0020,0.0030,0.0025,81035.19,KXBTC15M-26MAY062330-30
1778124537655480600,62.3,80966.54,80966.53,80966.54,0.0020,0.0030,0.0025,81035.19,KXBTC15M-26MAY062330-30
1778124538660725400,61.3,80966.54,80966.53,80966.54,0.0020,0.0030,0.0025,81035.19,KXBTC15M-26MAY062330-30
1778124539664926000,60.3,80966.54,80966.53,80966.54,0.0020,0.0030,0.0025,81035.19,KXBTC15M-26MAY062330-30
1778124540668350400,59.3,80966.54,80966.53,80966.54,0.0020,0.0030,0.0025,81035.19,KXBTC15M-26MAY062330-30
1778124541669610500,58.3,80966.53,80966.53,80966.54,0.0020,0.0030,0.0025,81035.19,KXBTC15M-26MAY062330-30
1778124542676477600,57.3,80966.53,80966.53,80966.54,0.0020,0.0030,0.0025,81035.19,KXBTC15M-26MAY062330-30
1778124543682837400,56.3,80966.53,80966.53,80966.54,0.0020,0.0030,0.0025,81035.19,KXBTC15M-26MAY062330-30
1778124544693990100,55.3,80966.54,80966.53,80966.54,0.0020,0.0030,0.0025,81035.19,KXBTC15M-26MAY062330-30
1778124545698314700,54.3,80966.54,80966.53,80966.54,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124546701115100,53.3,80966.54,80966.53,80966.54,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124547701894200,52.3,80966.54,80966.53,80966.54,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124548716555700,51.3,80966.54,80966.53,80966.54,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124549721085300,50.3,80966.54,80966.53,80966.54,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124550731011600,49.3,80966.53,80966.53,80966.54,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124551735394900,48.3,80966.54,80966.53,80966.54,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124552738431800,47.3,80966.54,80966.53,80966.54,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124553742802400,46.3,80966.54,80966.53,80966.54,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124554749471000,45.3,80966.54,80966.53,80966.54,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124555764785300,44.2,80966.54,80966.53,80966.54,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124556767534500,43.2,80966.54,80966.53,80966.54,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124557768434100,42.2,80966.54,80966.53,80966.54,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124558769113000,41.2,80966.54,80966.53,80966.54,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124559776448300,40.2,80966.53,80966.53,80966.54,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124560780052900,39.2,80966.54,80966.53,80966.54,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124561782690200,38.2,80966.54,80966.53,80966.54,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124562790928800,37.2,80969.37,80969.36,80969.37,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124563797621600,36.2,80969.37,80969.36,80969.37,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124564798854000,35.2,80969.37,80969.36,80969.37,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124565800117600,34.2,80969.37,80969.36,80969.37,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124566808101200,33.2,80969.37,80969.36,80969.37,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124567815067400,32.2,80969.37,80969.36,80969.37,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124568816415900,31.2,80969.37,80969.36,80969.37,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124569822560100,30.2,80969.37,80969.36,80969.37,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124570831068800,29.2,80969.36,80969.36,80969.37,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124571837637900,28.2,80969.36,80969.36,80969.37,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124572852470000,27.1,80969.36,80969.36,80969.37,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124573859214500,26.1,80969.36,80969.36,80969.37,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124574862200300,25.1,80969.36,80969.36,80969.37,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124575863694500,24.1,80969.36,80969.36,80969.37,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124576868021500,23.1,80968.53,80968.52,80968.53,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124577872933100,22.1,80968.53,80968.52,80968.53,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124578873265300,21.1,80968.52,80968.52,80968.53,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124579875601800,20.1,80968.52,80968.52,80968.53,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124580890952000,19.1,80968.52,80968.52,80968.53,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124581902093800,18.1,80968.52,80968.52,80968.53,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124582914450800,17.1,80968.52,80968.52,80968.53,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124583929209200,16.1,80968.52,80968.52,80968.53,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124584941102600,15.1,80968.52,80968.52,80968.53,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124585944940600,14.1,80968.53,80968.52,80968.53,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124586945421800,13.1,80968.53,80968.52,80968.53,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124587945548700,12.1,80968.53,80968.52,80968.53,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124588959397300,11.0,80968.53,80968.52,80968.53,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124589974187400,10.0,80969.37,80969.36,80969.37,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124590987781900,9.0,80971.25,80971.24,80971.25,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124591997565000,8.0,80971.25,80971.24,80971.25,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124593011352200,7.0,80971.25,80971.24,80971.25,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124594025407200,6.0,80973.18,80973.17,80973.18,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124595037260100,5.0,80973.18,80973.17,80973.18,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124596038783300,4.0,80975.92,80975.91,80975.92,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124597050778900,2.9,80975.92,80975.91,80975.92,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124598066048700,1.9,80975.92,80975.91,80975.92,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124599080736600,0.9,80975.92,80975.91,80975.92,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124600082918600,0.0,80975.91,80975.91,80975.92,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124601083901000,0.0,80969.32,80969.32,80969.33,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124602100194600,0.0,80969.32,80969.32,80969.33,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124603101489000,0.0,80969.32,80969.32,80969.33,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124604107513200,0.0,80969.32,80969.32,80969.33,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124605120790700,0.0,80969.32,80969.32,80969.33,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124606132873400,0.0,80960.32,80960.31,80960.32,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124607135056800,0.0,80955.01,80955.01,80955.02,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124608140600400,0.0,80955.01,80955.00,80955.01,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124609153935600,0.0,80946.69,80946.69,80946.70,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124610163727600,0.0,80942.40,80942.40,80942.63,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124611165160800,0.0,80942.02,80942.01,80942.02,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124612176029600,0.0,80942.01,80942.01,80942.02,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124613188252700,0.0,80942.02,80942.01,80942.02,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124614192600700,0.0,80942.02,80942.01,80942.02,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124615196679300,0.0,80942.02,80942.01,80942.02,0.0010,0.0020,0.0015,81035.19,KXBTC15M-26MAY062330-30
1778124616210291100,883.8,80942.40,80942.40,80942.41,0.4100,0.4300,0.4200,80971.69,KXBTC15M-26MAY062345-45
1778124617211652100,882.8,80942.41,80942.40,80942.41,0.4100,0.4300,0.4200,80971.69,KXBTC15M-26MAY062345-45
1778124618228299500,881.8,80942.41,80942.40,80942.41,0.4100,0.4300,0.4200,80971.69,KXBTC15M-26MAY062345-45
1778124619243139600,880.8,80942.41,80942.40,80942.41,0.4100,0.4300,0.4200,80971.69,KXBTC15M-26MAY062345-45
1778124620244258300,879.8,80942.41,80942.40,80942.41,0.4100,0.4300,0.4200,80971.69,KXBTC15M-26MAY062345-45
1778124621254865100,878.7,80942.41,80942.40,80942.41,0.4100,0.4300,0.4200,80971.69,KXBTC15M-26MAY062345-45
1778124622267669400,877.7,80942.41,80942.40,80942.41,0.4100,0.4300,0.4200,80971.69,KXBTC15M-26MAY062345-45
