ts_ns,tau_s,btc_microprice,btc_bid,btc_ask,cb_microprice,bn_microprice,yes_bid,yes_ask,yes_mid,floor_strike,window_ticker
1778132574173764900,125.8,81041.86,81041.86,81041.87,81041.86,81041.86,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132574284693600,125.7,81041.86,81041.86,81041.87,81041.86,81041.86,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132574393427700,125.6,81041.87,81041.86,81041.87,81041.87,81041.87,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132574505779100,125.5,81041.87,81041.86,81041.87,81041.87,81041.87,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132574615991000,125.4,81041.87,81041.86,81041.87,81041.87,81041.87,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132574725972200,125.3,81041.87,81041.86,81041.87,81041.87,81041.87,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132574835361000,125.2,81043.19,81042.87,81043.99,81043.19,81043.19,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132574944975000,125.1,81043.19,81042.87,81043.99,81043.19,81043.19,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132575053060600,124.9,81043.45,81043.44,81043.45,81043.45,81043.45,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132575161088100,124.8,81043.45,81043.44,81043.45,81043.45,81043.45,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132575275030300,124.7,81043.45,81043.44,81043.45,81043.45,81043.45,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132575383983400,124.6,81043.45,81043.44,81043.45,81043.45,81043.45,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132575485754500,124.5,81043.45,81043.44,81043.45,81043.45,81043.45,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132575589690100,124.4,81043.45,81043.44,81043.45,81043.45,81043.45,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132575698954100,124.3,81043.45,81043.44,81043.45,81043.45,81043.45,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132575808641600,124.2,81043.45,81043.44,81043.45,81043.45,81043.45,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132575919185600,124.1,81043.45,81043.44,81043.45,81043.45,81043.45,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132576030184900,124.0,81046.95,81046.94,81046.95,81046.95,81046.95,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132576140861700,123.9,81046.95,81046.94,81046.95,81046.95,81046.95,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132576245387400,123.8,81046.95,81046.94,81046.95,81046.95,81046.95,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132576361115000,123.6,81046.95,81046.94,81046.95,81046.95,81046.95,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132576470044600,123.5,81046.95,81046.94,81046.95,81046.95,81046.95,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132576580352400,123.4,81046.95,81046.94,81046.95,81046.95,81046.95,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132576691488800,123.3,81046.95,81046.94,81046.95,81046.95,81046.95,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132576800559600,123.2,81046.95,81046.94,81046.95,81046.95,81046.95,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132576910100000,123.1,81046.95,81046.94,81046.95,81046.95,81046.95,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132577020481600,123.0,81046.95,81046.94,81046.95,81046.95,81046.95,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132577130615400,122.9,81046.95,81046.94,81046.95,81046.95,81046.95,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132577237242600,122.8,81046.95,81046.94,81046.95,81046.95,81046.95,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132577352058500,122.6,81046.95,81046.94,81046.95,81046.95,81046.95,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132577461171100,122.5,81046.95,81046.94,81046.95,81046.95,81046.95,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132577570879600,122.4,81046.94,81046.94,81046.95,81046.94,81046.94,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132577682098500,122.3,81046.94,81046.94,81046.95,81046.94,81046.94,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132577783124100,122.2,81046.95,81046.94,81046.95,81046.95,81046.95,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132577884778800,122.1,81046.95,81046.94,81046.95,81046.95,81046.95,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132577994846400,122.0,81046.95,81046.94,81046.95,81046.95,81046.95,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132578103783200,121.9,81046.95,81046.94,81046.95,81046.95,81046.95,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132578210615900,121.8,81046.95,81046.94,81046.95,81046.95,81046.95,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132578324736000,121.7,81046.94,81046.94,81046.95,81046.94,81046.94,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132578434729100,121.6,81046.94,81046.94,81046.95,81046.94,81046.94,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132578544959300,121.5,81046.94,81046.94,81046.95,81046.94,81046.94,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132578654877500,121.3,81046.94,81046.94,81046.95,81046.94,81046.94,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132578762589800,121.2,81046.94,81046.94,81046.95,81046.94,81046.94,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132578871133400,121.1,81046.94,81046.94,81046.95,81046.94,81046.94,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132578983463400,121.0,81046.94,81046.94,81046.95,81046.94,81046.94,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132579090400700,120.9,81046.94,81046.94,81046.95,81046.94,81046.94,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132579191680900,120.8,81046.94,81046.94,81046.95,81046.94,81046.94,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132579301858500,120.7,81046.94,81046.94,81046.95,81046.94,81046.94,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132579412659300,120.6,81046.94,81046.94,81046.95,81046.94,81046.94,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132579521908100,120.5,81046.94,81046.94,81046.95,81046.94,81046.94,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132579631481400,120.4,81046.94,81046.94,81046.95,81046.94,81046.94,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132579742203400,120.3,81046.94,81046.94,81046.95,81046.94,81046.94,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132579851648900,120.1,81046.94,81046.94,81046.95,81046.94,81046.94,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132579961739300,120.0,81046.94,81046.94,81046.95,81046.94,81046.94,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132580069815500,119.9,81046.94,81046.94,81046.95,81046.94,81046.94,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132580180214600,119.8,81046.94,81046.94,81046.95,81046.94,81046.94,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132580288359800,119.7,81046.94,81046.94,81046.95,81046.94,81046.94,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132580389598600,119.6,81046.94,81046.94,81046.95,81046.94,81046.94,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132580491918800,119.5,81046.94,81046.94,81046.95,81046.94,81046.94,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132580601809400,119.4,81046.94,81046.94,81046.95,81046.94,81046.94,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132580712535000,119.3,81046.94,81046.94,81046.95,81046.94,81046.94,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132580822059500,119.2,81046.95,81046.94,81046.95,81046.95,81046.95,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132580933428700,119.1,81046.95,81046.94,81046.95,81046.95,81046.95,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132581044834800,119.0,81046.95,81046.94,81046.95,81046.95,81046.95,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132581150061100,118.8,81046.95,81046.94,81046.95,81046.95,81046.95,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132581252481000,118.7,81046.95,81046.94,81046.95,81046.95,81046.95,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132581362364100,118.6,81046.95,81046.94,81046.95,81046.95,81046.95,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132581471120100,118.5,81046.95,81046.94,81046.95,81046.95,81046.95,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132581582542100,118.4,81046.94,81046.94,81046.95,81046.94,81046.94,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132581691678400,118.3,81046.94,81046.94,81046.95,81046.94,81046.94,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132581800645300,118.2,81046.94,81046.94,81046.95,81046.94,81046.94,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132581906634200,118.1,81046.94,81046.94,81046.95,81046.94,81046.94,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132582019003000,118.0,81046.94,81046.94,81046.95,81046.94,81046.94,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132582126110400,117.9,81046.94,81046.94,81046.95,81046.94,81046.94,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132582235643800,117.8,81046.94,81046.94,81046.95,81046.94,81046.94,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132582346854700,117.7,81046.94,81046.94,81046.95,81046.94,81046.94,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132582459026900,117.5,81046.94,81046.94,81046.95,81046.94,81046.94,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132582570299200,117.4,81046.94,81046.94,81046.95,81046.94,81046.94,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132582680849500,117.3,81046.94,81046.94,81046.95,81046.94,81046.94,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132582789819400,117.2,81046.94,81046.94,81046.95,81046.94,81046.94,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132582895695400,117.1,81046.94,81046.94,81046.95,81046.94,81046.94,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132583003017000,117.0,81046.94,81046.94,81046.95,81046.94,81046.94,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132583103538000,116.9,81046.94,81046.94,81046.95,81046.94,81046.94,0.0150,0.0250,0.0200,81105.82,KXBTC15M-26MAY070145-45
1778132583213894100,116.8,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132583325251000,116.7,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132583429362400,116.6,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132583545028800,116.5,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132583646684200,116.4,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132583749080700,116.3,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132583859743400,116.1,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132583969733200,116.0,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132584078204300,115.9,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132584186954200,115.8,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132584296822400,115.7,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132584405108300,115.6,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132584514087600,115.5,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132584615702400,115.4,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132584718760700,115.3,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132584828072200,115.2,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132584938074800,115.1,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132585049809200,115.0,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132585159033500,114.8,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132585269916200,114.7,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132585380670600,114.6,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132585483101800,114.5,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132585586295000,114.4,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132585695999400,114.3,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132585806322100,114.2,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132585917276400,114.1,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132586026621800,114.0,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132586138908800,113.9,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132586247084300,113.8,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132586357292700,113.6,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132586467778400,113.5,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132586578002900,113.4,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132586687404200,113.3,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132586796298600,113.2,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132586906244900,113.1,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132587016193600,113.0,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132587125521100,112.9,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132587236030400,112.8,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132587346703700,112.7,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132587452547500,112.5,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132587559396500,112.4,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132587660119000,112.3,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132587770885800,112.2,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132587882718100,112.1,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132587992026800,112.0,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132588099544800,111.9,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132588208311100,111.8,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132588314809500,111.7,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132588429988000,111.6,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132588536257300,111.5,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132588641762900,111.4,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132588743307500,111.3,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132588853856300,111.1,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132588962944400,111.0,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132589072982300,110.9,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132589181686800,110.8,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132589284549400,110.7,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132589385303800,110.6,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132589493981600,110.5,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132589604144900,110.4,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132589715004400,110.3,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132589824076600,110.2,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132589933466300,110.1,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132590043935100,110.0,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132590154886800,109.8,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132590265096000,109.7,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132590374720000,109.6,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132590483683900,109.5,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132590597029500,109.4,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132590705462500,109.3,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132590815075500,109.2,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132590925276400,109.1,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132591035127700,109.0,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132591146247100,108.9,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132591256142300,108.7,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132591367427300,108.6,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132591473678300,108.5,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132591582229800,108.4,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132591690092700,108.3,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132591805456000,108.2,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132591913684200,108.1,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132592022977100,108.0,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132592131532000,107.9,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132592232354600,107.8,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132592337251900,107.7,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132592448026600,107.6,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132592555957900,107.4,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132592666212500,107.3,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132592766489100,107.2,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132592871137400,107.1,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132592982542200,107.0,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0110,0.0105,81105.82,KXBTC15M-26MAY070145-45
1778132593091914000,106.9,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0200,0.0150,81105.82,KXBTC15M-26MAY070145-45
1778132593199283400,106.8,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0200,0.0150,81105.82,KXBTC15M-26MAY070145-45
1778132593313141100,106.7,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0200,0.0150,81105.82,KXBTC15M-26MAY070145-45
1778132593423771400,106.6,81046.94,81046.94,81046.95,81046.94,81046.94,0.0100,0.0200,0.0150,81105.82,KXBTC15M-26MAY070145-45
1778132593533482700,106.5,81046.95,81046.94,81046.95,81046.95,81046.95,0.0100,0.0200,0.0150,81105.82,KXBTC15M-26MAY070145-45
1778132593644236400,106.4,81046.95,81046.94,81046.95,81046.95,81046.95,0.0100,0.0200,0.0150,81105.82,KXBTC15M-26MAY070145-45
1778132593752682400,106.2,81046.95,81046.94,81046.95,81046.95,81046.95,0.0100,0.0200,0.0150,81105.82,KXBTC15M-26MAY070145-45
1778132593861818500,106.1,81046.95,81046.94,81046.95,81046.95,81046.95,0.0100,0.0200,0.0150,81105.82,KXBTC15M-26MAY070145-45
1778132593971841500,106.0,81046.95,81046.94,81046.95,81046.95,81046.95,0.0100,0.0200,0.0150,81105.82,KXBTC15M-26MAY070145-45
1778132594083085900,105.9,81046.95,81046.94,81046.95,81046.95,81046.95,0.0100,0.0200,0.0150,81105.82,KXBTC15M-26MAY070145-45
1778132594194083400,105.8,81046.95,81046.94,81046.95,81046.95,81046.95,0.0100,0.0200,0.0150,81105.82,KXBTC15M-26MAY070145-45
1778132594304977900,105.7,81046.95,81046.94,81046.95,81046.95,81046.95,0.0100,0.0200,0.0150,81105.82,KXBTC15M-26MAY070145-45
1778132594413710000,105.6,81046.95,81046.94,81046.95,81046.95,81046.95,0.0100,0.0200,0.0150,81105.82,KXBTC15M-26MAY070145-45
1778132594523149600,105.5,81046.95,81046.94,81046.95,81046.95,81046.95,0.0100,0.0200,0.0150,81105.82,KXBTC15M-26MAY070145-45
